"V1"
"429"	3
"430"	3
"431"	3
"432"	3
"433"	3
"434"	3
"435"	3
"436"	3
"437"	3
"438"	3
"439"	2
"440"	2
"441"	2
"442"	2
"443"	2
"444"	2
"445"	2
"446"	2
"447"	2
"448"	2
"449"	2
"450"	2
"451"	2
"452"	2
"453"	2
"454"	2
"455"	2
"456"	2
"457"	2
"458"	2
"459"	2
"460"	2
"461"	2
"462"	2
"463"	2
"464"	2
"465"	2
"466"	2
"467"	5
"468"	5
"469"	5
"470"	5
"471"	5
"472"	5
"473"	5
"474"	5
"475"	5
"476"	5
"477"	5
"478"	5
"479"	5
"480"	5
"481"	5
"482"	5
"483"	5
"484"	5
"485"	5
"486"	5
"487"	5
"488"	5
"489"	5
"490"	5
"491"	5
"492"	5
"493"	5
"494"	5
"495"	4
"496"	4
"497"	4
"498"	4
"499"	4
"500"	4
"501"	4
"502"	4
"503"	4
"504"	4
"505"	4
"506"	4
"507"	4
"508"	4
"509"	4
"510"	4
"511"	4
"512"	4
"513"	4
"514"	4
"515"	4
"516"	4
"517"	4
"518"	4
"519"	4
"520"	4
"521"	6
"522"	6
"523"	6
"524"	6
"525"	6
"526"	6
"527"	6
"528"	6
"529"	6
"530"	6
"531"	6
"532"	6
"533"	6
"534"	6
"535"	6
"536"	6
"537"	6
"538"	6
"539"	6
"540"	6
"541"	6
"542"	6
"543"	6
"544"	6
"545"	1
"546"	1
"547"	1
"548"	1
"549"	1
"550"	1
"551"	1
"552"	1
"553"	1
"554"	1
"555"	1
"556"	1
"557"	1
"558"	1
"559"	1
"560"	1
"561"	1
"562"	1
"563"	1
"564"	1
"565"	1
"566"	1
"567"	1
"568"	1
"569"	1
"570"	1
"571"	1
"572"	1
"573"	1
"574"	3
"575"	3
"576"	3
"577"	3
"578"	3
"579"	3
"580"	3
"581"	3
"582"	3
"583"	3
"584"	3
"585"	3
"586"	3
"587"	3
"588"	3
"589"	3
"590"	3
"591"	3
"592"	3
"593"	3
"594"	3
"595"	3
"596"	2
"597"	2
"598"	2
"599"	2
"600"	2
"601"	2
"602"	2
"603"	2
"604"	2
"605"	2
"606"	2
"607"	2
"608"	2
"609"	2
"610"	2
"611"	2
"612"	2
"613"	2
"614"	2
"615"	2
"616"	2
"617"	2
"618"	2
"619"	2
"620"	5
"621"	5
"622"	5
"623"	5
"624"	5
"625"	5
"626"	5
"627"	5
"628"	5
"629"	5
"630"	5
"631"	5
"632"	5
"633"	5
"634"	5
"635"	5
"636"	5
"637"	5
"638"	5
"639"	5
"640"	5
"641"	5
"642"	4
"643"	4
"644"	4
"645"	4
"646"	4
"647"	4
"648"	4
"649"	4
"650"	4
"651"	4
"652"	4
"653"	4
"654"	4
"655"	4
"656"	4
"657"	4
"658"	4
"659"	4
"660"	4
"661"	4
"662"	4
"663"	4
"664"	4
"665"	4
"666"	4
"667"	6
"668"	6
"669"	6
"670"	6
"671"	6
"672"	6
"673"	6
"674"	6
"675"	6
"676"	6
"677"	6
"678"	6
"679"	6
"680"	6
"681"	6
"682"	6
"683"	6
"684"	6
"685"	6
"686"	6
"687"	6
"688"	6
"689"	6
"690"	6
"691"	1
"692"	1
"693"	1
"694"	1
"695"	1
"696"	1
"697"	1
"698"	1
"699"	1
"700"	1
"701"	1
"702"	1
"703"	1
"704"	1
"705"	1
"706"	1
"707"	1
"708"	1
"709"	1
"710"	1
"711"	1
"712"	1
"713"	1
"714"	1
"715"	1
"716"	1
"717"	3
"718"	3
"719"	3
"720"	3
"721"	3
"722"	3
"723"	3
"724"	2
"725"	2
"726"	2
"727"	2
"728"	2
"729"	2
"730"	2
"731"	2
"732"	2
"733"	2
"734"	3
"735"	3
"736"	3
"737"	3
"738"	3
"739"	3
"740"	2
"741"	2
"742"	2
"743"	2
"744"	2
"745"	2
"746"	2
"747"	2
"748"	3
"749"	3
"750"	3
"751"	3
"752"	3
"753"	3
"754"	3
"755"	3
"756"	2
"757"	2
"758"	2
"759"	2
"760"	2
"761"	2
"762"	2
"763"	2
"764"	5
"765"	5
"766"	5
"767"	5
"768"	5
"769"	5
"770"	5
"771"	5
"772"	5
"773"	5
"774"	5
"775"	5
"776"	5
"777"	5
"778"	5
"779"	5
"780"	5
"781"	5
"782"	5
"783"	5
"784"	5
"785"	5
"786"	5
"787"	4
"788"	4
"789"	4
"790"	4
"791"	4
"792"	4
"793"	4
"794"	4
"795"	4
"796"	4
"797"	4
"798"	4
"799"	4
"800"	4
"801"	4
"802"	4
"803"	4
"804"	4
"805"	4
"806"	4
"807"	4
"808"	4
"809"	4
"810"	4
"811"	4
"812"	6
"813"	6
"814"	6
"815"	6
"816"	6
"817"	6
"818"	6
"819"	6
"820"	6
"821"	6
"822"	6
"823"	6
"824"	6
"825"	6
"826"	6
"827"	6
"828"	6
"829"	6
"830"	6
"831"	6
"832"	6
"833"	6
"834"	6
"835"	6
"836"	6
"837"	6
"838"	1
"839"	1
"840"	1
"841"	1
"842"	1
"843"	1
"844"	1
"845"	1
"846"	1
"847"	1
"848"	1
"849"	1
"850"	1
"851"	1
"852"	1
"853"	1
"854"	1
"855"	1
"856"	1
"857"	1
"858"	1
"859"	1
"860"	1
"861"	1
"862"	1
"863"	1
"864"	3
"865"	3
"866"	3
"867"	3
"868"	3
"869"	3
"870"	3
"871"	3
"872"	3
"873"	3
"874"	3
"875"	3
"876"	3
"877"	3
"878"	2
"879"	2
"880"	2
"881"	2
"882"	2
"883"	2
"884"	2
"885"	2
"886"	2
"887"	2
"888"	2
"889"	2
"890"	2
"891"	2
"892"	2
"893"	2
"894"	2
"895"	2
"896"	2
"897"	2
"898"	2
"899"	2
"900"	2
"901"	3
"902"	3
"903"	3
"904"	3
"905"	3
"906"	3
"907"	3
"908"	5
"909"	5
"910"	5
"911"	5
"912"	5
"913"	5
"914"	5
"915"	5
"916"	5
"917"	5
"918"	5
"919"	5
"920"	5
"921"	5
"922"	5
"923"	5
"924"	5
"925"	5
"926"	5
"927"	5
"928"	5
"929"	5
"930"	5
"931"	4
"932"	4
"933"	4
"934"	4
"935"	4
"936"	4
"937"	4
"938"	4
"939"	4
"940"	4
"941"	4
"942"	4
"943"	4
"944"	4
"945"	4
"946"	4
"947"	4
"948"	4
"949"	4
"950"	4
"951"	4
"952"	4
"953"	4
"954"	4
"955"	6
"956"	6
"957"	6
"958"	6
"959"	6
"960"	6
"961"	6
"962"	6
"963"	6
"964"	6
"965"	6
"966"	6
"967"	6
"968"	6
"969"	6
"970"	6
"971"	6
"972"	6
"973"	6
"974"	6
"975"	6
"976"	6
"977"	6
"978"	6
"979"	6
"980"	6
"981"	6
"982"	6
"983"	6
"984"	6
"985"	6
"986"	1
"987"	1
"988"	1
"989"	1
"990"	1
"991"	1
"992"	1
"993"	1
"994"	1
"995"	1
"996"	1
"997"	1
"998"	1
"999"	1
"1000"	1
"1001"	1
"1002"	1
"1003"	1
"1004"	1
"1005"	1
"1006"	1
"1007"	1
"1008"	1
"1009"	1
"1010"	1
"1011"	1
"1012"	1
"1013"	3
"1014"	3
"1015"	3
"1016"	3
"1017"	3
"1018"	3
"1019"	3
"1020"	3
"1021"	3
"1022"	3
"1023"	3
"1024"	3
"1025"	3
"1026"	3
"1027"	3
"1028"	3
"1029"	3
"1030"	3
"1031"	3
"1032"	2
"1033"	2
"1034"	2
"1035"	2
"1036"	2
"1037"	2
"1038"	2
"1039"	2
"1040"	2
"1041"	2
"1042"	2
"1043"	2
"1044"	2
"1045"	2
"1046"	2
"1047"	2
"1048"	2
"1049"	2
"1050"	2
"1051"	2
"1052"	2
"1053"	2
"1054"	2
"1055"	5
"1056"	5
"1057"	5
"1058"	5
"1059"	5
"1060"	5
"1061"	5
"1062"	5
"1063"	5
"1064"	5
"1065"	5
"1066"	5
"1067"	5
"1068"	5
"1069"	5
"1070"	5
"1071"	5
"1072"	5
"1073"	5
"1074"	5
"1075"	5
"1076"	4
"1077"	4
"1078"	4
"1079"	4
"1080"	4
"1081"	4
"1082"	4
"1083"	4
"1084"	4
"1085"	4
"1086"	4
"1087"	4
"1088"	4
"1089"	4
"1090"	4
"1091"	4
"1092"	4
"1093"	4
"1094"	4
"1095"	4
"1096"	4
"1097"	4
"1098"	4
"1099"	4
"1100"	4
"1101"	4
"1102"	4
"1103"	4
"1104"	4
"1105"	4
"1106"	6
"1107"	6
"1108"	6
"1109"	6
"1110"	6
"1111"	6
"1112"	6
"1113"	6
"1114"	6
"1115"	6
"1116"	6
"1117"	6
"1118"	6
"1119"	6
"1120"	6
"1121"	6
"1122"	6
"1123"	6
"1124"	6
"1125"	6
"1126"	6
"1127"	6
"1128"	6
"1129"	6
"1130"	6
"1131"	6
"1132"	6
"1133"	1
"1134"	1
"1135"	1
"1136"	1
"1137"	1
"1138"	1
"1139"	1
"1140"	1
"1141"	1
"1142"	1
"1143"	1
"1144"	1
"1145"	1
"1146"	1
"1147"	1
"1148"	1
"1149"	1
"1150"	1
"1151"	1
"1152"	1
"1153"	1
"1154"	1
"1155"	1
"1156"	1
"1157"	1
"1158"	1
"1159"	3
"1160"	3
"1161"	3
"1162"	3
"1163"	3
"1164"	3
"1165"	3
"1166"	3
"1167"	3
"1168"	3
"1169"	3
"1170"	3
"1171"	3
"1172"	3
"1173"	3
"1174"	3
"1175"	3
"1176"	3
"1177"	3
"1178"	2
"1179"	2
"1180"	2
"1181"	2
"1182"	2
"1183"	2
"1184"	2
"1185"	2
"1186"	2
"1187"	2
"1188"	2
"1189"	2
"1190"	2
"1191"	2
"1192"	2
"1193"	2
"1194"	2
"1195"	2
"1196"	2
"1197"	2
"1198"	2
"1199"	2
"1200"	2
"1201"	2
"1202"	5
"1203"	5
"1204"	5
"1205"	5
"1206"	5
"1207"	5
"1208"	5
"1209"	5
"1210"	5
"1211"	5
"1212"	5
"1213"	5
"1214"	5
"1215"	5
"1216"	5
"1217"	5
"1218"	5
"1219"	5
"1220"	5
"1221"	5
"1222"	5
"1223"	5
"1224"	5
"1225"	5
"1226"	5
"1227"	5
"1228"	5
"1229"	4
"1230"	4
"1231"	4
"1232"	4
"1233"	4
"1234"	4
"1235"	4
"1236"	4
"1237"	4
"1238"	4
"1239"	4
"1240"	4
"1241"	4
"1242"	4
"1243"	4
"1244"	4
"1245"	4
"1246"	4
"1247"	4
"1248"	4
"1249"	4
"1250"	4
"1251"	4
"1252"	4
"1253"	4
"1254"	4
"1255"	4
"1256"	4
"1257"	6
"1258"	6
"1259"	6
"1260"	6
"1261"	6
"1262"	6
"1263"	6
"1264"	6
"1265"	6
"1266"	6
"1267"	6
"1268"	6
"1269"	6
"1270"	6
"1271"	6
"1272"	6
"1273"	6
"1274"	6
"1275"	6
"1276"	6
"1277"	6
"1278"	6
"1279"	6
"1280"	6
"1281"	6
"1282"	6
"1283"	6
"1284"	1
"1285"	1
"1286"	1
"1287"	1
"1288"	1
"1289"	1
"1290"	1
"1291"	1
"1292"	1
"1293"	1
"1294"	1
"1295"	1
"1296"	1
"1297"	1
"1298"	1
"1299"	1
"1300"	1
"1301"	1
"1302"	1
"1303"	1
"1304"	1
"1305"	1
"1306"	1
"1307"	1
"1308"	1
"1309"	1
"1310"	1
"1311"	3
"1312"	3
"1313"	3
"1314"	3
"1315"	3
"1316"	3
"1317"	3
"1318"	3
"1319"	3
"1320"	3
"1321"	3
"1322"	3
"1323"	3
"1324"	3
"1325"	3
"1326"	3
"1327"	3
"1328"	3
"1329"	3
"1330"	3
"1331"	3
"1332"	3
"1333"	3
"1334"	3
"1335"	3
"1336"	2
"1337"	2
"1338"	2
"1339"	2
"1340"	2
"1341"	2
"1342"	2
"1343"	2
"1344"	2
"1345"	2
"1346"	2
"1347"	2
"1348"	2
"1349"	2
"1350"	2
"1351"	2
"1352"	2
"1353"	2
"1354"	2
"1355"	2
"1356"	2
"1357"	2
"1358"	2
"1359"	2
"1360"	2
"1361"	2
"1362"	2
"1363"	5
"1364"	5
"1365"	5
"1366"	5
"1367"	5
"1368"	5
"1369"	5
"1370"	5
"1371"	5
"1372"	5
"1373"	5
"1374"	5
"1375"	5
"1376"	5
"1377"	5
"1378"	5
"1379"	5
"1380"	5
"1381"	5
"1382"	5
"1383"	5
"1384"	5
"1385"	5
"1386"	5
"1387"	5
"1388"	5
"1389"	5
"1390"	5
"1391"	5
"1392"	5
"1393"	5
"1394"	5
"1395"	5
"1396"	5
"1397"	4
"1398"	4
"1399"	4
"1400"	4
"1401"	4
"1402"	4
"1403"	4
"1404"	4
"1405"	4
"1406"	4
"1407"	4
"1408"	4
"1409"	4
"1410"	4
"1411"	4
"1412"	4
"1413"	4
"1414"	4
"1415"	4
"1416"	4
"1417"	4
"1418"	4
"1419"	4
"1420"	6
"1421"	6
"1422"	6
"1423"	6
"1424"	6
"1425"	6
"1426"	6
"1427"	6
"1428"	6
"1429"	6
"1430"	6
"1431"	6
"1432"	6
"1433"	6
"1434"	6
"1435"	6
"1436"	6
"1437"	6
"1438"	6
"1439"	6
"1440"	6
"1441"	6
"1442"	6
"1443"	6
"1444"	6
"1445"	6
"1446"	6
"1447"	6
"1448"	6
"1449"	6
"1450"	6
"1451"	6
"1452"	6
"1453"	1
"1454"	1
"1455"	1
"1456"	1
"1457"	1
"1458"	1
"1459"	1
"1460"	1
"1461"	1
"1462"	1
"1463"	1
"1464"	1
"1465"	1
"1466"	1
"1467"	1
"1468"	1
"1469"	1
"1470"	1
"1471"	1
"1472"	1
"1473"	1
"1474"	1
"1475"	1
"1476"	3
"1477"	3
"1478"	3
"1479"	3
"1480"	3
"1481"	3
"1482"	3
"1483"	3
"1484"	3
"1485"	3
"1486"	3
"1487"	3
"1488"	3
"1489"	3
"1490"	3
"1491"	3
"1492"	3
"1493"	3
"1494"	3
"1495"	3
"1496"	3
"1497"	2
"1498"	2
"1499"	2
"1500"	2
"1501"	2
"1502"	2
"1503"	2
"1504"	2
"1505"	2
"1506"	2
"1507"	2
"1508"	2
"1509"	2
"1510"	2
"1511"	2
"1512"	2
"1513"	2
"1514"	2
"1515"	2
"1516"	2
"1517"	2
"1518"	2
"1519"	2
"1520"	2
"1521"	2
"1522"	5
"1523"	5
"1524"	5
"1525"	5
"1526"	5
"1527"	5
"1528"	5
"1529"	5
"1530"	5
"1531"	5
"1532"	5
"1533"	5
"1534"	5
"1535"	5
"1536"	5
"1537"	5
"1538"	5
"1539"	5
"1540"	5
"1541"	5
"1542"	5
"1543"	5
"1544"	5
"1545"	5
"1546"	5
"1547"	5
"1548"	5
"1549"	4
"1550"	4
"1551"	4
"1552"	4
"1553"	4
"1554"	4
"1555"	4
"1556"	4
"1557"	4
"1558"	4
"1559"	4
"1560"	4
"1561"	4
"1562"	4
"1563"	4
"1564"	4
"1565"	4
"1566"	4
"1567"	4
"1568"	4
"1569"	4
"1570"	4
"1571"	4
"1572"	4
"1573"	6
"1574"	6
"1575"	6
"1576"	6
"1577"	6
"1578"	6
"1579"	6
"1580"	6
"1581"	6
"1582"	6
"1583"	6
"1584"	6
"1585"	6
"1586"	6
"1587"	6
"1588"	6
"1589"	6
"1590"	6
"1591"	6
"1592"	6
"1593"	6
"1594"	6
"1595"	6
"1596"	6
"1597"	6
"1598"	6
"1599"	6
"1600"	6
"1601"	6
"1602"	6
"1603"	6
"1604"	6
"1605"	6
"1606"	1
"1607"	1
"1608"	1
"1609"	1
"1610"	1
"1611"	1
"1612"	1
"1613"	1
"1614"	1
"1615"	1
"1616"	1
"1617"	1
"1618"	1
"1619"	1
"1620"	1
"1621"	1
"1622"	1
"1623"	1
"1624"	1
"1625"	1
"1626"	1
"1627"	1
"1628"	1
"1629"	1
"1630"	1
"1631"	1
"1632"	1
"1633"	1
"1634"	1
"1635"	1
"1636"	3
"1637"	3
"1638"	3
"1639"	3
"1640"	3
"1641"	3
"1642"	3
"1643"	3
"1644"	3
"1645"	3
"1646"	3
"1647"	3
"1648"	3
"1649"	3
"1650"	3
"1651"	3
"1652"	3
"1653"	3
"1654"	3
"1655"	3
"1656"	3
"1657"	3
"1658"	3
"1659"	3
"1660"	3
"1661"	3
"1662"	3
"1663"	2
"1664"	2
"1665"	2
"1666"	2
"1667"	2
"1668"	2
"1669"	2
"1670"	2
"1671"	2
"1672"	2
"1673"	2
"1674"	2
"1675"	2
"1676"	2
"1677"	2
"1678"	2
"1679"	2
"1680"	2
"1681"	2
"1682"	2
"1683"	2
"1684"	2
"1685"	2
"1686"	2
"1687"	2
"1688"	2
"1689"	2
"1690"	2
"1691"	2
"1692"	2
"1693"	2
"1694"	5
"1695"	5
"1696"	5
"1697"	5
"1698"	5
"1699"	5
"1700"	5
"1701"	5
"1702"	5
"1703"	5
"1704"	5
"1705"	5
"1706"	5
"1707"	5
"1708"	5
"1709"	5
"1710"	5
"1711"	5
"1712"	5
"1713"	5
"1714"	5
"1715"	5
"1716"	5
"1717"	5
"1718"	5
"1719"	5
"1720"	5
"1721"	5
"1722"	5
"1723"	5
"1724"	4
"1725"	4
"1726"	4
"1727"	4
"1728"	4
"1729"	4
"1730"	4
"1731"	4
"1732"	4
"1733"	4
"1734"	4
"1735"	4
"1736"	4
"1737"	4
"1738"	4
"1739"	4
"1740"	4
"1741"	4
"1742"	4
"1743"	4
"1744"	4
"1745"	4
"1746"	4
"1747"	4
"1748"	4
"1749"	6
"1750"	6
"1751"	6
"1752"	6
"1753"	6
"1754"	6
"1755"	6
"1756"	6
"1757"	6
"1758"	6
"1759"	6
"1760"	6
"1761"	6
"1762"	6
"1763"	6
"1764"	6
"1765"	6
"1766"	6
"1767"	6
"1768"	6
"1769"	6
"1770"	6
"1771"	6
"1772"	6
"1773"	6
"1774"	6
"1775"	6
"1776"	6
"1777"	6
"1778"	1
"1779"	1
"1780"	1
"1781"	1
"1782"	1
"1783"	1
"1784"	1
"1785"	1
"1786"	1
"1787"	1
"1788"	1
"1789"	1
"1790"	1
"1791"	1
"1792"	1
"1793"	1
"1794"	1
"1795"	1
"1796"	1
"1797"	1
"1798"	1
"1799"	1
"1800"	1
"1801"	1
"1802"	1
"1803"	1
"1804"	1
"1805"	3
"1806"	3
"1807"	3
"1808"	3
"1809"	3
"1810"	3
"1811"	3
"1812"	3
"1813"	3
"1814"	3
"1815"	3
"1816"	3
"1817"	3
"1818"	3
"1819"	3
"1820"	3
"1821"	3
"1822"	3
"1823"	3
"1824"	3
"1825"	2
"1826"	2
"1827"	2
"1828"	2
"1829"	2
"1830"	2
"1831"	2
"1832"	2
"1833"	2
"1834"	2
"1835"	2
"1836"	2
"1837"	2
"1838"	2
"1839"	2
"1840"	2
"1841"	2
"1842"	2
"1843"	2
"1844"	2
"1845"	2
"1846"	2
"1847"	2
"1848"	2
"1849"	5
"1850"	5
"1851"	5
"1852"	5
"1853"	5
"1854"	5
"1855"	5
"1856"	5
"1857"	5
"1858"	5
"1859"	5
"1860"	5
"1861"	5
"1862"	5
"1863"	5
"1864"	5
"1865"	5
"1866"	5
"1867"	5
"1868"	5
"1869"	5
"1870"	5
"1871"	5
"1872"	5
"1873"	5
"1874"	5
"1875"	5
"1876"	5
"1877"	5
"1878"	5
"1879"	5
"1880"	5
"1881"	5
"1882"	5
"1883"	5
"1884"	5
"1885"	5
"1886"	5
"1887"	5
"1888"	5
"1889"	4
"1890"	4
"1891"	4
"1892"	4
"1893"	4
"1894"	4
"1895"	4
"1896"	4
"1897"	4
"1898"	4
"1899"	4
"1900"	4
"1901"	4
"1902"	4
"1903"	4
"1904"	4
"1905"	4
"1906"	4
"1907"	4
"1908"	4
"1909"	4
"1910"	4
"1911"	4
"1912"	4
"1913"	4
"1914"	4
"1915"	4
"1916"	4
"1917"	4
"1918"	4
"1919"	6
"1920"	6
"1921"	6
"1922"	6
"1923"	6
"1924"	6
"1925"	6
"1926"	6
"1927"	6
"1928"	6
"1929"	6
"1930"	6
"1931"	6
"1932"	6
"1933"	6
"1934"	6
"1935"	6
"1936"	6
"1937"	6
"1938"	6
"1939"	6
"1940"	6
"1941"	6
"1942"	6
"1943"	6
"1944"	6
"1945"	6
"1946"	6
"1947"	6
"1948"	6
"1949"	6
"1950"	6
"1951"	1
"1952"	1
"1953"	1
"1954"	1
"1955"	1
"1956"	1
"1957"	1
"1958"	1
"1959"	1
"1960"	1
"1961"	1
"1962"	1
"1963"	1
"1964"	1
"1965"	1
"1966"	1
"1967"	1
"1968"	1
"1969"	1
"1970"	1
"1971"	1
"1972"	1
"1973"	1
"1974"	1
"1975"	1
"1976"	1
"1977"	1
"1978"	1
"1979"	1
"1980"	3
"1981"	3
"1982"	3
"1983"	3
"1984"	3
"1985"	3
"1986"	3
"1987"	3
"1988"	3
"1989"	3
"1990"	2
"1991"	2
"1992"	2
"1993"	2
"1994"	2
"1995"	2
"1996"	2
"1997"	2
"1998"	2
"1999"	2
"2000"	3
"2001"	3
"2002"	3
"2003"	3
"2004"	3
"2005"	3
"2006"	3
"2007"	3
"2008"	3
"2009"	2
"2010"	2
"2011"	2
"2012"	2
"2013"	2
"2014"	2
"2015"	2
"2016"	2
"2017"	2
"2018"	3
"2019"	3
"2020"	3
"2021"	3
"2022"	3
"2023"	3
"2024"	3
"2025"	3
"2026"	3
"2027"	2
"2028"	2
"2029"	2
"2030"	2
"2031"	2
"2032"	2
"2033"	2
"2034"	2
"2035"	2
"2036"	2
"2037"	5
"2038"	5
"2039"	5
"2040"	5
"2041"	5
"2042"	5
"2043"	5
"2044"	5
"2045"	5
"2046"	5
"2047"	5
"2048"	5
"2049"	5
"2050"	5
"2051"	5
"2052"	5
"2053"	5
"2054"	5
"2055"	5
"2056"	5
"2057"	5
"2058"	5
"2059"	5
"2060"	5
"2061"	5
"2062"	5
"2063"	5
"2064"	5
"2065"	5
"2066"	5
"2067"	5
"2068"	5
"2069"	5
"2070"	4
"2071"	4
"2072"	4
"2073"	4
"2074"	4
"2075"	4
"2076"	4
"2077"	4
"2078"	4
"2079"	4
"2080"	4
"2081"	4
"2082"	4
"2083"	4
"2084"	4
"2085"	4
"2086"	4
"2087"	4
"2088"	4
"2089"	4
"2090"	4
"2091"	4
"2092"	4
"2093"	4
"2094"	4
"2095"	4
"2096"	4
"2097"	6
"2098"	6
"2099"	6
"2100"	6
"2101"	6
"2102"	6
"2103"	6
"2104"	6
"2105"	6
"2106"	6
"2107"	6
"2108"	6
"2109"	6
"2110"	6
"2111"	6
"2112"	6
"2113"	6
"2114"	6
"2115"	6
"2116"	6
"2117"	6
"2118"	6
"2119"	6
"2120"	6
"2121"	6
"2122"	6
"2123"	6
"2124"	6
"2125"	6
"2126"	6
"2127"	6
"2128"	6
"2129"	6
"2130"	1
"2131"	1
"2132"	1
"2133"	1
"2134"	1
"2135"	1
"2136"	1
"2137"	1
"2138"	1
"2139"	1
"2140"	1
"2141"	1
